,address,incidentCount,lat,lng,incidentCummSum,daysWithIncidentPercent
1063,"800 14 ST, LETHBRIDGE, AB, Canada",7,49.6879651,-112.8228855,0.931852927686898,0.01818181818181818
1062,"4100 1 AV, LETHBRIDGE, AB, Canada",7,49.6975462,-112.7912234,0.9317191560923406,0.02181818181818182
1065,"2000 23 AV, LETHBRIDGE, AB, Canada",7,49.724389,-112.813031,0.9321204708760128,0.01818181818181818
1052,"2900 18 AV, LETHBRIDGE, AB, Canada",7,49.7218926,-112.7985348,0.9303814401467666,0.01818181818181818
1059,"400 3 AV, LETHBRIDGE, AB, Canada",7,49.69543909999999,-112.8414115,0.9313178413086683,0.02181818181818182
1058,"2800 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",7,49.683407,-112.8011511,0.9311840697141109,0.01818181818181818
1057,"1 CHILCOTIN WY, LETHBRIDGE, AB, Canada",7,49.6823881,-112.8966532,0.9310502981195535,0.01818181818181818
1056,"500 7 AV, LETHBRIDGE, AB, Canada",7,49.6889115,-112.8394389,0.9309165265249961,0.01818181818181818
1055,"400 MT SUNBURST CR, LETHBRIDGE, AB, Canada",7,49.65483570000001,-112.8726154,0.9307827549304387,0.01818181818181818
1054,"3600 20 AV, LETHBRIDGE, AB, Canada",7,49.67247889999999,-112.7890836,0.9306489833358814,0.02181818181818182
1053,"500 CANYON CV, LETHBRIDGE, AB, Canada",7,49.6552788,-112.8461921,0.930515211741324,0.014545454545454545
1060,"500 TWINRIVER RD, LETHBRIDGE, AB, Canada",7,49.6668292,-112.902018,0.9314516129032258,0.01818181818181818
1189,"2900 28 AV, LETHBRIDGE, AB, Canada",6,49.6650264,-112.8007018,0.9473322121999694,0.01818181818181818
1185,"200 7 AV, LETHBRIDGE, AB, Canada",6,49.6887331,-112.8443036,0.9468735667329155,0.01818181818181818
1186,"200 7 ST, LETHBRIDGE, AB, Canada",6,49.69646890000001,-112.837157,0.946988228099679,0.014545454545454545
1187,"300 ABERDEEN RD, LETHBRIDGE, AB, Canada",6,49.6938641,-112.9050743,0.9471028894664424,0.01090909090909091
1188,"1900 BEECH RD, LETHBRIDGE, AB, Canada",6,49.6735522,-112.7858389,0.9472175508332059,0.01090909090909091
1193,"1900 17 AV, LETHBRIDGE, AB, Canada",6,49.6752901,-112.8143494,0.9477908576670234,0.02181818181818182
1190,"100 ERMINEGLEN RD, LETHBRIDGE, AB, Canada",6,49.7315267,-112.8122799,0.947446873566733,0.01818181818181818
1191,"3600 18 AV, LETHBRIDGE, AB, Canada",6,49.7218084,-112.7879508,0.9475615349334964,0.01818181818181818
1192,"3900 NIPIGON RD, LETHBRIDGE, AB, Canada",6,49.6805127,-112.7835442,0.9476761963002599,0.007272727272727273
1183,"1400 6A AV, LETHBRIDGE, AB, Canada",6,49.7081966,-112.8222809,0.9466442439993885,0.01090909090909091
1184,"200 HERITAGE CI, LETHBRIDGE, AB, Canada",6,49.6925664,-112.8806686,0.9467589053661519,0.014545454545454545
1171,"2400 18 ST, LETHBRIDGE, AB, Canada",6,49.725479,-112.8177694,0.9452683075982266,0.01090909090909091
1182,"3100 2 AV, LETHBRIDGE, AB, Canada",6,49.6997768,-112.7952475,0.946529582632625,0.014545454545454545
1181,"200 HERITAGE PL, LETHBRIDGE, AB, Canada",6,49.6918962,-112.8792797,0.9464149212658615,0.014545454545454545
1180,"800 BLACKFOOT TE, LETHBRIDGE, AB, Canada",6,49.6759552,-112.8953169,0.946300259899098,0.01818181818181818
1179,"1400 14 AV, LETHBRIDGE, AB, Canada",6,49.6779909,-112.8226776,0.9461855985323345,0.014545454545454545
1178,"100 DIEPPE BD, LETHBRIDGE, AB, Canada",6,49.6921044,-112.7996413,0.946070937165571,0.014545454545454545
1177,"1100 LAKELAND CR, LETHBRIDGE, AB, Canada",6,49.681053,-112.7904285,0.9459562757988075,0.01090909090909091
1175,"1700 13 ST, LETHBRIDGE, AB, Canada",6,49.7201599,-112.8244565,0.9457269530652805,0.014545454545454545
1174,"1500 COALBANKS BD, LETHBRIDGE, AB, Canada",6,49.6643975,-112.8954083,0.945612291698517,0.014545454545454545
1173,"2400 22 AV, LETHBRIDGE, AB, Canada",6,49.6705719,-112.8075657,0.9454976303317536,0.01818181818181818
1172,"200 MINERS CH, LETHBRIDGE, AB, Canada",6,49.663341,-112.9055559,0.9453829689649901,0.01818181818181818
1195,"1200 MICHIGAN PL, LETHBRIDGE, AB, Canada",6,49.6794781,-112.7858149,0.9480201804005504,0.01090909090909091
1194,"100 EAGLE RD, LETHBRIDGE, AB, Canada",6,49.7265247,-112.8070475,0.9479055190337868,0.01818181818181818
1217,"1 ERMINERUN PL, LETHBRIDGE, AB, Canada",6,49.7299005,-112.8138799,0.9505427304693472,0.01818181818181818
1196,"1 DOROTHY GENTLEMAN CR, LETHBRIDGE, AB, Canada",6,49.7354985,-112.8260674,0.9481348417673139,0.01090909090909091
1209,"300 KEYSTONE LN, LETHBRIDGE, AB, Canada",6,49.6674112,-112.9055747,0.9496254395352393,0.014545454545454545
1219,"400 27 ST, LETHBRIDGE, AB, Canada",6,49.6947579,-112.8034165,0.9507720532028742,0.014545454545454545
1218,"1 GRAND RIVER BD, LETHBRIDGE, AB, Canada",6,49.6596637,-112.8692119,0.9506573918361106,0.014545454545454545
1169,"1000 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",6,49.6830466,-112.7927245,0.9450389848646996,0.01090909090909091
1216,"400 40 ST, LETHBRIDGE, AB, Canada",6,49.6938754,-112.7848457,0.9504280691025837,0.014545454545454545
1215,"100 HERITAGE CT, LETHBRIDGE, AB, Canada",6,49.6952491,-112.8920827,0.9503134077358202,0.01818181818181818
1214,"200 3 ST, LETHBRIDGE, AB, Canada",6,49.6963979,-112.8438512,0.9501987463690568,0.014545454545454545
1213,"1800 23 AV, LETHBRIDGE, AB, Canada",6,49.72412809999999,-112.817194,0.9500840850022932,0.01818181818181818
1212,"1200 41 AV, LETHBRIDGE, AB, Canada",6,49.7385611,-112.8262048,0.9499694236355297,0.01090909090909091
1211,"300 MOONLIGHT WY, LETHBRIDGE, AB, Canada",6,49.6642708,-112.8994422,0.9498547622687662,0.02181818181818182
1210,"1400 HALIFAX RD, LETHBRIDGE, AB, Canada",6,49.6799137,-112.9134277,0.9497401009020028,0.01090909090909091
1208,"100 GRAND RIVER BD, LETHBRIDGE, AB, Canada",6,49.66028499999999,-112.8645853,0.9495107781684757,0.014545454545454545
1197,"100 12 ST, LETHBRIDGE, AB, Canada",6,49.6982429,-112.829663,0.9482495031340774,0.01090909090909091
1207,"1300 PACIFIC CI, LETHBRIDGE, AB, Canada",6,49.6956181,-112.8451067,0.9493961168017123,0.014545454545454545
1206,"300 SKEENA CR, LETHBRIDGE, AB, Canada",6,49.6885879,-112.9075922,0.9492814554349488,0.02181818181818182
1205,"1400 17 ST, LETHBRIDGE, AB, Canada",6,49.6780121,-112.8188054,0.9491667940681853,0.014545454545454545
1204,"900 KODIAK PL, LETHBRIDGE, AB, Canada",6,49.7291268,-112.8038694,0.9490521327014217,0.014545454545454545
1203,"1400 15 ST, LETHBRIDGE, AB, Canada",6,49.677966,-112.8216759,0.9489374713346583,0.014545454545454545
1202,"900 41 AV, LETHBRIDGE, AB, Canada",6,49.738474,-112.8312003,0.9488228099678948,0.01818181818181818
1201,"1400 18 AV, LETHBRIDGE, AB, Canada",6,49.6743612,-112.8226886,0.9487081486011313,0.01818181818181818
1200,"300 33 ST, LETHBRIDGE, AB, Canada",6,49.69395950000001,-112.7928494,0.9485934872343679,0.01090909090909091
1199,"100 CHIPPEWA CR, LETHBRIDGE, AB, Canada",6,49.6822135,-112.8812155,0.9484788258676043,0.02181818181818182
1198,"100 CORVETTE CR, LETHBRIDGE, AB, Canada",6,49.69207400000001,-112.7962203,0.9483641645008408,0.01818181818181818
1170,"2400 14 ST, LETHBRIDGE, AB, Canada",6,49.7256972,-112.8224748,0.945153646231463,0.014545454545454545
1176,"400 CANYON BD, LETHBRIDGE, AB, Canada",6,49.6467085,-112.8338035,0.9458416144320441,0.014545454545454545
1168,"1600 SIXMILE VW, LETHBRIDGE, AB, Canada",6,49.6550193,-112.774308,0.9449243234979361,0.01818181818181818
1142,"300 OJIBWA PL, LETHBRIDGE, AB, Canada",6,49.6782181,-112.8914239,0.9419431279620853,0.014545454545454545
1140,"2600 45 ST, LETHBRIDGE, AB, Canada",6,49.6672062,-112.7759043,0.9417138052285583,0.01090909090909091
1139,"1 SQUAMISH CR, LETHBRIDGE, AB, Canada",6,49.6902141,-112.8994329,0.9415991438617949,0.014545454545454545
1138,"1100 39 ST, LETHBRIDGE, AB, Canada",6,49.7152391,-112.7852541,0.9414844824950314,0.01090909090909091
1137,"700 MARIE VAN HAARLEM CR, LETHBRIDGE, AB, Canada",6,49.7339443,-112.8384442,0.9413698211282678,0.02181818181818182
1136,"2600 5A AV, LETHBRIDGE, AB, Canada",6,49.7068747,-112.8045702,0.9412551597615043,0.014545454545454545
1135,"1 LAFAYETTE CR, LETHBRIDGE, AB, Canada",6,49.6788081,-112.8758675,0.9411404983947409,0.014545454545454545
1134,"4300 13 ST, LETHBRIDGE, AB, Canada",6,49.74110229999999,-112.8242245,0.9410258370279774,0.014545454545454545
1133,"100 PACIFIC LD, LETHBRIDGE, AB, Canada",6,49.700153,-112.8291236,0.9409111756612138,0.01818181818181818
1132,"700 9 ST, LETHBRIDGE, AB, Canada",6,49.6888064,-112.8332633,0.9407965142944504,0.01090909090909091
1131,"100 RIVERBROOK CL, LETHBRIDGE, AB, Canada",6,49.6615428,-112.8669932,0.9406818529276869,0.014545454545454545
1130,"1 COULEE TR, LETHBRIDGE, AB, Canada",6,49.6956181,-112.8451067,0.9405671915609234,0.01818181818181818
1128,"1 CHILCOTIN CR, LETHBRIDGE, AB, Canada",6,49.6829004,-112.894114,0.9403378688273965,0.014545454545454545
1127,"400 TWINRIVER RD, LETHBRIDGE, AB, Canada",6,49.6659472,-112.9056736,0.9402232074606329,0.014545454545454545
1126,"1 CAYUGA PL, LETHBRIDGE, AB, Canada",6,49.6807418,-112.885415,0.9401085460938694,0.014545454545454545
1125,"1 AV & 23 ST, LETHBRIDGE, AB, Canada",6,49.6938205,-112.80858,0.939993884727106,0.02181818181818182
1124,"700 30 ST, LETHBRIDGE, AB, Canada",6,49.7107356,-112.7975896,0.9398792233603425,0.01090909090909091
1123,"500 25 ST, LETHBRIDGE, AB, Canada",6,49.6931671,-112.806436,0.9397645619935789,0.01818181818181818
1122,"100 RIVERLAND CL, LETHBRIDGE, AB, Canada",6,49.6594781,-112.8564547,0.9396499006268155,0.01090909090909091
1121,"1100 STAFFORD DR, LETHBRIDGE, AB, Canada",6,49.7147123,-112.8329401,0.939535239260052,0.014545454545454545
1120,"2500 14 AV, LETHBRIDGE, AB, Canada",6,49.7181364,-112.8064793,0.9394205778932885,0.014545454545454545
1119,"1 CARLETON PL, LETHBRIDGE, AB, Canada",6,49.6742814,-112.8687821,0.939305916526525,0.014545454545454545
1118,"1100 11 AV, LETHBRIDGE, AB, Canada",6,49.6818775,-112.8305523,0.9391912551597615,0.014545454545454545
1167,"500 AQUITANIA BD, LETHBRIDGE, AB, Canada",6,49.68750410000001,-112.9102854,0.9448096621311726,0.01090909090909091
1141,"1 AV & 32 ST, LETHBRIDGE, AB, Canada",6,49.69796460000001,-112.7935492,0.9418284665953218,0.02181818181818182
1129,"200 SHERWOOD PL, LETHBRIDGE, AB, Canada",6,49.6863875,-112.8817331,0.9404525301941599,0.01090909090909091
1143,"100 RIVERSTONE BD, LETHBRIDGE, AB, Canada",6,49.6640495,-112.8647969,0.9420577893288488,0.014545454545454545
1156,"1000 15 ST, LETHBRIDGE, AB, Canada",6,49.7139976,-112.8216333,0.9435483870967742,0.01818181818181818
1166,"500 BLACKWOLF BD, LETHBRIDGE, AB, Canada",6,49.7384306,-112.8121919,0.9446950007644092,0.01818181818181818
1144,"2100 7 AV, LETHBRIDGE, AB, Canada",6,49.6895027,-112.8110617,0.9421724506956123,0.01090909090909091
1165,"100 STAFFORD BD, LETHBRIDGE, AB, Canada",6,49.7208801,-112.8364176,0.9445803393976456,0.014545454545454545
1164,"1600 14 AV, LETHBRIDGE, AB, Canada",6,49.67798579999999,-112.8196864,0.9444656780308821,0.014545454545454545
1163,"600 MARGARET SUTHERLAND CR, LETHBRIDGE, AB, Canada",6,49.73519839999999,-112.827239,0.9443510166641186,0.01818181818181818
1162,"2300 5 AV, LETHBRIDGE, AB, Canada",6,49.69345980000001,-112.8085347,0.9442363552973552,0.02181818181818182
1160,"1 STAFFORD BD, LETHBRIDGE, AB, Canada",6,49.72127,-112.8348094,0.9440070325638281,0.014545454545454545
1159,"2300 22 ST, LETHBRIDGE, AB, Canada",6,49.6699682,-112.8109337,0.9438923711970647,0.014545454545454545
1158,"2200 26 AV, LETHBRIDGE, AB, Canada",6,49.6683236,-112.8106393,0.9437777098303012,0.014545454545454545
1157,"600 17 ST, LETHBRIDGE, AB, Canada",6,49.6912747,-112.8178112,0.9436630484635377,0.014545454545454545
1161,"100 STONEY CR, LETHBRIDGE, AB, Canada",6,49.6901915,-112.8938899,0.9441216939305916,0.01090909090909091
1149,"1600 9A AV, LETHBRIDGE, AB, Canada",6,49.6855208,-112.8185257,0.9427457575294298,0.014545454545454545
1146,"1000 41 ST, LETHBRIDGE, AB, Canada",6,49.7144346,-112.7819298,0.9424017734291392,0.02181818181818182
1154,"500 SUNRIDGE CR, LETHBRIDGE, AB, Canada",6,49.652775,-112.8725973,0.9433190643632472,0.014545454545454545
1153,"1000 31A ST, LETHBRIDGE, AB, Canada",6,49.6822801,-112.7954598,0.9432044029964837,0.014545454545454545
1152,"2400 28 ST, LETHBRIDGE, AB, Canada",6,49.72486,-112.80165,0.9430897416297203,0.01818181818181818
1151,"500 SIXMILE CR, LETHBRIDGE, AB, Canada",6,49.6536652,-112.7792867,0.9429750802629567,0.01090909090909091
1145,"2300 15 AV, LETHBRIDGE, AB, Canada",6,49.6770903,-112.8085869,0.9422871120623758,0.01818181818181818
1150,"500 RED CROW BD, LETHBRIDGE, AB, Canada",6,49.6854766,-112.8986303,0.9428604188961932,0.01818181818181818
1148,"2200 9 AV, LETHBRIDGE, AB, Canada",6,49.6863617,-112.8099744,0.9426310961626663,0.01818181818181818
1147,"2100 36 ST, LETHBRIDGE, AB, Canada",6,49.6713568,-112.7893734,0.9425164347959027,0.007272727272727273
1155,"1 MEADOWLARK PL, LETHBRIDGE, AB, Canada",6,49.72355839999999,-112.803157,0.9434337257300107,0.01818181818181818
1299,"1900 10 AV, LETHBRIDGE, AB, Canada",5,49.71349439999999,-112.8138399,0.9584161443204403,0.01090909090909091
1298,"200 RED CROW BD, LETHBRIDGE, AB, Canada",5,49.6886625,-112.8922203,0.9583205931814707,0.01090909090909091
1307,"1900 LAKESIDE RD, LETHBRIDGE, AB, Canada",5,49.673735,-112.7976328,0.9591805534321969,0.01090909090909091
1301,"1900 LAKEHILL CR, LETHBRIDGE, AB, Canada",5,49.6736142,-112.7948376,0.9586072465983795,0.01090909090909091
1297,"100 MT RUNDLE RD, LETHBRIDGE, AB, Canada",5,49.6561603,-112.8723469,0.9582250420425011,0.014545454545454545
1296,"2000 SCENIC DR, LETHBRIDGE, AB, Canada",5,49.6698911,-112.8156142,0.9581294909035316,0.014545454545454545
1300,"1700 SCENIC DR, LETHBRIDGE, AB, Canada",5,49.6736513,-112.8184694,0.9585116954594098,0.01818181818181818
1305,"1600 COALBANKS BD, LETHBRIDGE, AB, Canada",5,49.667598,-112.898066,0.9589894511542577,0.01090909090909091
1302,"1 AV & 9 ST, LETHBRIDGE, AB, Canada",5,49.6956181,-112.8451067,0.958702797737349,0.01818181818181818
1303,"100 ERMINEGLEN BY, LETHBRIDGE, AB, Canada",5,49.7315267,-112.8122799,0.9587983488763187,0.014545454545454545
1304,"100 HERITAGE CL, LETHBRIDGE, AB, Canada",5,49.6919019,-112.8875087,0.9588939000152882,0.01090909090909091
1306,"100 ELM CR, LETHBRIDGE, AB, Canada",5,49.6740131,-112.7810684,0.9590850022932274,0.01090909090909091
1294,"1 BLUEFOX BD, LETHBRIDGE, AB, Canada",5,49.7296893,-112.8231774,0.9579383886255924,0.01090909090909091
1295,"200 KODIAK BD, LETHBRIDGE, AB, Canada",5,49.7322958,-112.804428,0.958033939764562,0.01090909090909091
1283,"1 ERMINEVIEW RD, LETHBRIDGE, AB, Canada",5,49.7294051,-112.8122675,0.9568873260969271,0.01090909090909091
1293,"1000 27 ST, LETHBRIDGE, AB, Canada",5,49.68336559999999,-112.803193,0.9578428374866228,0.01090909090909091
1292,"2500 39 ST, LETHBRIDGE, AB, Canada",5,49.72642860000001,-112.7857201,0.9577472863476533,0.01090909090909091
1291,"1100 19 ST, LETHBRIDGE, AB, Canada",5,49.6818712,-112.8142181,0.9576517352086837,0.014545454545454545
1290,"2900 11 AV, LETHBRIDGE, AB, Canada",5,49.6817623,-112.798326,0.9575561840697141,0.01090909090909091
1289,"1100 18 ST, LETHBRIDGE, AB, Canada",5,49.7148547,-112.81733,0.9574606329307446,0.014545454545454545
1288,"1400 3A AV, LETHBRIDGE, AB, Canada",5,49.7037154,-112.8225854,0.9573650817917749,0.014545454545454545
1287,"1100 14 ST, LETHBRIDGE, AB, Canada",5,49.6812424,-112.8226392,0.9572695306528054,0.014545454545454545
1286,"3800 20 AV, LETHBRIDGE, AB, Canada",5,49.6726846,-112.7853573,0.9571739795138358,0.01090909090909091
1285,"1400 30 ST, LETHBRIDGE, AB, Canada",5,49.6782068,-112.7986433,0.9570784283748662,0.01090909090909091
1284,"2900 20 AV, LETHBRIDGE, AB, Canada",5,49.67296229999999,-112.7973407,0.9569828772358967,0.014545454545454545
1282,"1500 ASPEN PL, LETHBRIDGE, AB, Canada",5,49.67715399999999,-112.7872193,0.9567917749579575,0.01090909090909091
1281,"2900 FAIRWAY ST, LETHBRIDGE, AB, Canada",5,49.6648417,-112.794203,0.9566962238189879,0.01090909090909091
1309,"1 ALGONQUIN PL, LETHBRIDGE, AB, Canada",5,49.6832497,-112.8841466,0.959371655710136,0.01090909090909091
1308,"1800 18 ST, LETHBRIDGE, AB, Canada",5,49.6744162,-112.8159072,0.9592761045711665,0.01818181818181818
1335,"100 18 ST, LETHBRIDGE, AB, Canada",5,49.6994132,-112.8173872,0.961855985323345,0.01818181818181818
1310,"900 21 ST, LETHBRIDGE, AB, Canada",5,49.6866817,-112.8113351,0.9594672068491057,0.01090909090909091
1325,"2000 40 ST, LETHBRIDGE, AB, Canada",5,49.6726527,-112.7839598,0.9609004739336493,0.01090909090909091
1279,"2400 41 ST, LETHBRIDGE, AB, Canada",5,49.7246336,-112.7817632,0.9565051215410487,0.014545454545454545
1338,"2100 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",5,49.672514,-112.8005847,0.9621426387402537,0.01090909090909091
1337,"2000 20 ST, LETHBRIDGE, AB, Canada",5,49.6727986,-112.8128546,0.9620470876012842,0.01090909090909091
1336,"1700 LAKEHILL CR, LETHBRIDGE, AB, Canada",5,49.6750078,-112.7939141,0.9619515364623147,0.01090909090909091
1334,"1 PRIMROSE PL, LETHBRIDGE, AB, Canada",5,49.720774,-112.8084711,0.9617604341843755,0.01090909090909091
1333,"1 MT SUNDANCE RD, LETHBRIDGE, AB, Canada",5,49.6514237,-112.8714389,0.9616648830454059,0.014545454545454545
1332,"100 GOLDENROD WY, LETHBRIDGE, AB, Canada",5,49.6940731,-112.9105651,0.9615693319064363,0.014545454545454545
1331,"100 DOROTHY GENTLEMAN CR, LETHBRIDGE, AB, Canada",5,49.737049,-112.8245678,0.9614737807674667,0.014545454545454545
1330,"1 PHEASANT RD, LETHBRIDGE, AB, Canada",5,49.7262188,-112.8061555,0.9613782296284972,0.014545454545454545
1328,"100 RIVERPARK BD, LETHBRIDGE, AB, Canada",5,49.65671469999999,-112.8633538,0.961187127350558,0.014545454545454545
1327,"900 RED CROW BD, LETHBRIDGE, AB, Canada",5,49.6802605,-112.8895025,0.9610915762115885,0.01090909090909091
1326,"1 RIDGEWOOD BD, LETHBRIDGE, AB, Canada",5,49.6874473,-112.8786105,0.9609960250726188,0.007272727272727273
1324,"900 STAFFORD DR, LETHBRIDGE, AB, Canada",5,49.7052184,-112.8339839,0.9608049227946797,0.01090909090909091
1311,"1 RYERSON PL, LETHBRIDGE, AB, Canada",5,49.6615974,-112.8825515,0.9595627579880752,0.014545454545454545
1323,"1700 17 AV, LETHBRIDGE, AB, Canada",5,49.6755207,-112.818464,0.9607093716557101,0.01818181818181818
1322,"1 RUTGERS RD, LETHBRIDGE, AB, Canada",5,49.6715283,-112.8925238,0.9606138205167406,0.01090909090909091
1321,"2200 18 AV, LETHBRIDGE, AB, Canada",5,49.6745765,-112.8097787,0.960518269377771,0.014545454545454545
1320,"1800 LAKESIDE RD, LETHBRIDGE, AB, Canada",5,49.6748994,-112.7977525,0.9604227182388014,0.01090909090909091
1319,"1 RIVERGLEN LK, LETHBRIDGE, AB, Canada",5,49.6956181,-112.8451067,0.9603271670998318,0.007272727272727273
1318,"1 5 AV, LETHBRIDGE, AB, Canada",5,49.6927503,-112.841036,0.9602316159608623,0.01818181818181818
1317,"800 3 ST, LETHBRIDGE, AB, Canada",5,49.6865191,-112.8408884,0.9601360648218927,0.014545454545454545
1316,"1 AV & 17 ST, LETHBRIDGE, AB, Canada",5,49.69885679999999,-112.8182361,0.9600405136829231,0.01818181818181818
1315,"100 EDGEWOOD BD, LETHBRIDGE, AB, Canada",5,49.6907663,-112.883155,0.9599449625439536,0.014545454545454545
1314,"100 HERITAGE PL, LETHBRIDGE, AB, Canada",5,49.69189009999999,-112.8789662,0.9598494114049839,0.01818181818181818
1313,"100 COUNTRY CLUB RD, LETHBRIDGE, AB, Canada",5,49.6783906,-112.8407948,0.9597538602660144,0.014545454545454545
1312,"1 AV & 16 ST, LETHBRIDGE, AB, Canada",5,49.6989105,-112.8197569,0.9596583091270448,0.01818181818181818
1280,"3500 30 ST, LETHBRIDGE, AB, Canada",5,49.7273598,-112.9214208,0.9566006726800184,0.014545454545454545
1329,"700 RED CROW BD, LETHBRIDGE, AB, Canada",5,49.6823381,-112.8980811,0.9612826784895276,0.01818181818181818
1278,"1200 ST CATHERINE RD, LETHBRIDGE, AB, Canada",5,49.71841999999999,-112.8298698,0.9564095704020792,0.014545454545454545
1248,"400 7 AV, LETHBRIDGE, AB, Canada",5,49.688528,-112.8403951,0.9535430362329919,0.014545454545454545
1246,"2200 6A AV, LETHBRIDGE, AB, Canada",5,49.7082775,-112.8098766,0.9533519339550528,0.014545454545454545
1245,"3000 16 AV, LETHBRIDGE, AB, Canada",5,49.7203398,-112.796491,0.9532563828160832,0.01818181818181818
1244,"1300 ST BASIL RD, LETHBRIDGE, AB, Canada",5,49.71674489999999,-112.8260743,0.9531608316771136,0.014545454545454545
1243,"500 MCKILLOP PL, LETHBRIDGE, AB, Canada",5,49.7065537,-112.8027949,0.953065280538144,0.01090909090909091
1242,"1500 ST BASIL RD, LETHBRIDGE, AB, Canada",5,49.71850329999999,-112.8257821,0.9529697293991745,0.014545454545454545
1241,"3000 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",5,49.683393,-112.7959665,0.9528741782602048,0.0036363636363636364
1240,"300 INDIAN BATTLE RD, LETHBRIDGE, AB, Canada",5,49.6998313,-112.8610128,0.9527786271212353,0.01818181818181818
1239,"2300 16 AV, LETHBRIDGE, AB, Canada",5,49.6761682,-112.8082818,0.9526830759822658,0.01090909090909091
1238,"2200 5A AV, LETHBRIDGE, AB, Canada",5,49.7063229,-112.8098776,0.9525875248432961,0.014545454545454545
1237,"300 JERRY POTTS BD, LETHBRIDGE, AB, Canada",5,49.6861292,-112.897645,0.9524919737043266,0.014545454545454545
1236,"1400 13 ST, LETHBRIDGE, AB, Canada",5,49.7173627,-112.8243796,0.952396422565357,0.014545454545454545
1235,"2300 43 ST, LETHBRIDGE, AB, Canada",5,49.6701267,-112.7792022,0.9523008714263874,0.014545454545454545
1234,"1 BLACKFOOT CT, LETHBRIDGE, AB, Canada",5,49.6789172,-112.8984947,0.9522053202874178,0.01090909090909091
1233,"5100 24 AV, LETHBRIDGE, AB, Canada",5,49.6690139,-112.7651977,0.9521097691484482,0.01090909090909091
1232,"300 6A AV, LETHBRIDGE, AB, Canada",5,49.68974799999999,-112.8429578,0.9520142180094787,0.014545454545454545
1231,"300 NORTHLANDER BN, LETHBRIDGE, AB, Canada",5,49.686147,-112.91935,0.9519186668705091,0.014545454545454545
1230,"3300 18 AV, LETHBRIDGE, AB, Canada",5,49.7219193,-112.7916745,0.9518231157315395,0.01090909090909091
1229,"300 MT SUNBURST WY, LETHBRIDGE, AB, Canada",5,49.6555154,-112.8739376,0.9517275645925699,0.014545454545454545
1228,"1400 15 AV, LETHBRIDGE, AB, Canada",5,49.67710350000001,-112.8225972,0.9516320134536004,0.01090909090909091
1227,"1000 2A AV, LETHBRIDGE, AB, Canada",5,49.7017274,-112.831368,0.9515364623146307,0.014545454545454545
1226,"2200 27 AV, LETHBRIDGE, AB, Canada",5,49.6659587,-112.8104764,0.9514409111756612,0.01818181818181818
1225,"1500 STAFFORD DR, LETHBRIDGE, AB, Canada",5,49.7184961,-112.8331429,0.9513453600366917,0.01090909090909091
1224,"1300 6 ST, LETHBRIDGE, AB, Canada",5,49.7044497,-112.8394717,0.951249808897722,0.01090909090909091
1223,"300 UPLANDS BD, LETHBRIDGE, AB, Canada",5,49.7364515,-112.8121783,0.9511542577587525,0.01090909090909091
1222,"1400 14 ST, LETHBRIDGE, AB, Canada",5,49.7173257,-112.8226785,0.9510587066197829,0.01090909090909091
1221,"1000 ELLIOT RD, LETHBRIDGE, AB, Canada",5,49.6824676,-112.7830007,0.9509631554808133,0.01090909090909091
1277,"1200 ST DAVID RD, LETHBRIDGE, AB, Canada",5,49.7205115,-112.8294816,0.9563140192631097,0.01090909090909091
1247,"1400 1 AV, LETHBRIDGE, AB, Canada",5,49.6984671,-112.8262819,0.9534474850940223,0.014545454545454545
1220,"1300 7 ST, LETHBRIDGE, AB, Canada",5,49.7167263,-112.8371288,0.9508676043418438,0.014545454545454545
1249,"3300 5A AV, LETHBRIDGE, AB, Canada",5,49.6925149,-112.7923042,0.9536385873719615,0.01818181818181818
1264,"1 KENSINGTON RD, LETHBRIDGE, AB, Canada",5,49.6847082,-112.9157709,0.9550718544565051,0.01090909090909091
1276,"2400 2 AV, LETHBRIDGE, AB, Canada",5,49.7002446,-112.8067375,0.95621846812414,0.007272727272727273
1250,"1400 8 AV, LETHBRIDGE, AB, Canada",5,49.7110063,-112.8225866,0.953734138510931,0.014545454545454545
1275,"500 40 ST, LETHBRIDGE, AB, Canada",5,49.6938754,-112.7848457,0.9561229169851705,0.007272727272727273
1274,"2400 16 ST, LETHBRIDGE, AB, Canada",5,49.7252495,-112.8201316,0.9560273658462008,0.01090909090909091
1273,"2500 46 ST, LETHBRIDGE, AB, Canada",5,49.6678935,-112.774264,0.9559318147072313,0.01090909090909091
1272,"500 41 ST, LETHBRIDGE, AB, Canada",5,49.7058027,-112.7809343,0.9558362635682617,0.01090909090909091
1270,"3900 GLACIER AV, LETHBRIDGE, AB, Canada",5,49.6827389,-112.7838984,0.9556451612903226,0.007272727272727273
1269,"1400 LAKEVIEW DR, LETHBRIDGE, AB, Canada",5,49.6775043,-112.7962557,0.955549610151353,0.014545454545454545
1268,"400 CANYON RIDGE CI, LETHBRIDGE, AB, Canada",5,49.651699,-112.839557,0.9554540590123834,0.01090909090909091
1267,"400 DIEPPE BD, LETHBRIDGE, AB, Canada",5,49.695691,-112.7976816,0.9553585078734138,0.01090909090909091
