address,incidentCount,lat,lng
"1100 12 AV, LETHBRIDGE, AB, Canada",4,49.71543759999999,-112.8307286
"1100 12 ST, LETHBRIDGE, AB, Canada",2,49.6818092,-112.8286782
"1100 12A ST, LETHBRIDGE, AB, Canada",22,49.6816191,-112.82733
"1100 12B ST, LETHBRIDGE, AB, Canada",98,49.71508,-112.8274727
"1100 12C ST, LETHBRIDGE, AB, Canada",4,49.7150454,-112.826125
"1100 13 AV, LETHBRIDGE, AB, Canada",8,49.7165599,-112.8310106
"1100 13 ST, LETHBRIDGE, AB, Canada",19,49.6820499,-112.8240833
"1100 14 ST, LETHBRIDGE, AB, Canada",5,49.6812424,-112.8226392
"1100 15 ST, LETHBRIDGE, AB, Canada",4,49.71475110000001,-112.8216266
"1100 16 ST, LETHBRIDGE, AB, Canada",3,49.6811557,-112.819748
"1100 17 ST, LETHBRIDGE, AB, Canada",12,49.68123869999999,-112.8188308
"1100 17A ST, LETHBRIDGE, AB, Canada",2,49.6812,-112.8169751
"1100 18 ST, LETHBRIDGE, AB, Canada",5,49.7148547,-112.81733
"1100 18A ST, LETHBRIDGE, AB, Canada",2,49.7148331,-112.8159189
"1100 19 ST, LETHBRIDGE, AB, Canada",5,49.6818712,-112.8142181
"1100 2 AV, LETHBRIDGE, AB, Canada",11,49.7007355,-112.8230553
"1100 20 ST, LETHBRIDGE, AB, Canada",18,49.6816488,-112.8133728
"1100 21 ST, LETHBRIDGE, AB, Canada",1,49.6815065,-112.8118431
"1100 22 ST, LETHBRIDGE, AB, Canada",2,49.68312299999999,-112.8097817
"1100 23 ST, LETHBRIDGE, AB, Canada",26,49.7150487,-112.808699
"1100 24 ST, LETHBRIDGE, AB, Canada",24,49.7151956,-112.807314
"1100 25 ST, LETHBRIDGE, AB, Canada",7,49.68140959999999,-112.8061581
"1100 27 ST, LETHBRIDGE, AB, Canada",15,49.6817062,-112.8029
"1100 27A ST, LETHBRIDGE, AB, Canada",9,49.7152013,-112.8024637
"1100 28 ST, LETHBRIDGE, AB, Canada",10,49.6815968,-112.8016982
"1100 28A ST, LETHBRIDGE, AB, Canada",10,49.6813918,-112.800499
"1100 29 ST, LETHBRIDGE, AB, Canada",16,49.6815633,-112.7992868
"1100 29A ST, LETHBRIDGE, AB, Canada",14,49.6817861,-112.7976103
"1100 2A AV, LETHBRIDGE, AB, Canada",60,49.7017274,-112.831368
"1100 2ND AV, LETHBRIDGE, AB, Canada",1,49.7007355,-112.8230553
"1100 3 AV, LETHBRIDGE, AB, Canada",234,49.7027034,-112.8315182
"1100 30 ST, LETHBRIDGE, AB, Canada",1,49.681773,-112.7964023
"1100 39 ST, LETHBRIDGE, AB, Canada",6,49.7152391,-112.7852541
"1100 4 AV, LETHBRIDGE, AB, Canada",10,49.6947615,-112.829857
"1100 40 AV, LETHBRIDGE, AB, Canada",26,49.7374644,-112.8276719
"1100 41 AV, LETHBRIDGE, AB, Canada",21,49.7385271,-112.8285478
"1100 42 AV, LETHBRIDGE, AB, Canada",5,49.7394443,-112.828434
"1100 43 AV, LETHBRIDGE, AB, Canada",18,49.7404407,-112.8283657
"1100 44 AV, LETHBRIDGE, AB, Canada",4,49.7415941,-112.8284335
"1100 5 AV, LETHBRIDGE, AB, Canada",216,49.7053532,-112.8311376
"1100 6 AV, LETHBRIDGE, AB, Canada",11,49.69139,-112.8303112
"1100 6 ST, LETHBRIDGE, AB, Canada",2,49.7150893,-112.8386816
"1100 7 AV, LETHBRIDGE, AB, Canada",16,49.689328,-112.8299451
"1100 7 ST, LETHBRIDGE, AB, Canada",20,49.7149146,-112.8370986
"1100 8 AV, LETHBRIDGE, AB, Canada",5,49.68806,-112.8298827
"1100 8 ST, LETHBRIDGE, AB, Canada",12,49.6820866,-112.8334251
"1100 9 AV, LETHBRIDGE, AB, Canada",4,49.6861889,-112.8294749
"1100 9 ST, LETHBRIDGE, AB, Canada",9,49.7149722,-112.83425
"1100 ABITIBI RD, LETHBRIDGE, AB, Canada",3,49.6787935,-112.9128779
"1100 COALBROOK PL, LETHBRIDGE, AB, Canada",2,49.6623883,-112.8937436
"1100 ELLIOT RD, LETHBRIDGE, AB, Canada",2,49.681711,-112.7830086
"1100 GLACIER DR, LETHBRIDGE, AB, Canada",2,49.6818491,-112.7864197
"1100 GREAT LAKES RD, LETHBRIDGE, AB, Canada",2,49.6813898,-112.7843986
"1100 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",24,49.681326,-112.7944384
"1100 KEYSTONE GV, LETHBRIDGE, AB, Canada",5,49.6668822,-112.9114333
"1100 KEYSTONE RD, LETHBRIDGE, AB, Canada",15,49.6664182,-112.9126011
"1100 LAKELAND CR, LETHBRIDGE, AB, Canada",6,49.681053,-112.7904285
"1100 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",2,49.6796386,-112.7850445
"1100 LAKEVIEW DR, LETHBRIDGE, AB, Canada",16,49.6794491,-112.7913839
"1100 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",151,49.6816813,-112.8052255
"1100 PACIFIC CI CI, LETHBRIDGE, AB, Canada",1,49.6956181,-112.8451067
"1100 PACIFIC CI, LETHBRIDGE, AB, Canada",4,49.6956181,-112.8451067
"1100 SCENIC DR, LETHBRIDGE, AB, Canada",4,49.6820825,-112.8347483
"1100 ST DAVID RD, LETHBRIDGE, AB, Canada",20,49.7210549,-112.8310197
"1100 STAFFORD DR, LETHBRIDGE, AB, Canada",6,49.7147123,-112.8329401
"1100 VENTURA RD, LETHBRIDGE, AB, Canada",2,49.7153139,-112.8398917
"1200 1 AV, LETHBRIDGE, AB, Canada",92,49.6980888,-112.8286927
"1200 10 AV, LETHBRIDGE, AB, Canada",57,49.71386280000001,-112.8297147
"1200 11 AV, LETHBRIDGE, AB, Canada",3,49.6820701,-112.8283358
"1200 12 AV, LETHBRIDGE, AB, Canada",13,49.7156562,-112.8298531
"1200 12 ST, LETHBRIDGE, AB, Canada",2,49.7158287,-112.8300934
"1200 12B ST, LETHBRIDGE, AB, Canada",1,49.71581159999999,-112.8274678
"1200 12C ST, LETHBRIDGE, AB, Canada",15,49.715473,-112.8261239
"1200 13 AV, LETHBRIDGE, AB, Canada",11,49.71635209999999,-112.829316
"1200 13 ST, LETHBRIDGE, AB, Canada",31,49.6802347,-112.8246242
"1200 14 ST, LETHBRIDGE, AB, Canada",1,49.68018050000001,-112.8231477
"1200 16 AV, LETHBRIDGE, AB, Canada",1,49.6764296,-112.8246108
"1200 17 AV, LETHBRIDGE, AB, Canada",15,49.6752713,-112.8245936
"1200 18 ST, LETHBRIDGE, AB, Canada",1,49.7154886,-112.81732
"1200 2 AV, LETHBRIDGE, AB, Canada",98,49.7007355,-112.8230521
"1200 22 ST, LETHBRIDGE, AB, Canada",4,49.6797233,-112.8103818
"1200 23 ST, LETHBRIDGE, AB, Canada",3,49.7159553,-112.8089718
"1200 24 ST, LETHBRIDGE, AB, Canada",3,49.6795937,-112.8071719
"1200 26 AV, LETHBRIDGE, AB, Canada",3,49.726842,-112.8267099
"1200 29 ST, LETHBRIDGE, AB, Canada",63,49.679752,-112.7996966
"1200 2A AV, LETHBRIDGE, AB, Canada",650,49.7017274,-112.831368
"1200 2A AVE, LETHBRIDGE, AB, Canada",1,49.6956181,-112.8451067
"1200 3 AV, LETHBRIDGE, AB, Canada",167,49.70312120000001,-112.8292289
"1200 30 ST, LETHBRIDGE, AB, Canada",4,49.7055972,-112.9144651
"1200 31 ST, LETHBRIDGE, AB, Canada",3,49.71589909999999,-112.7945447
"1200 31A ST, LETHBRIDGE, AB, Canada",8,49.6809328,-112.7939983
"1200 33 ST, LETHBRIDGE, AB, Canada",4,49.7160072,-112.7924225
"1200 36 ST, LETHBRIDGE, AB, Canada",1,49.7159464,-112.7898036
"1200 3A AV, LETHBRIDGE, AB, Canada",12,49.69554369999999,-112.8284797
"1200 4 AV, LETHBRIDGE, AB, Canada",146,49.6948073,-112.8289899
"1200 40 AV, LETHBRIDGE, AB, Canada",8,49.7375967,-112.8258027
"1200 41 AV, LETHBRIDGE, AB, Canada",6,49.7385611,-112.8262048
"1200 42 AV, LETHBRIDGE, AB, Canada",4,49.73948619999999,-112.826169
"1200 43 AV, LETHBRIDGE, AB, Canada",22,49.7404521,-112.8261693
"1200 44 AV, LETHBRIDGE, AB, Canada",2,49.7416004,-112.8261597
"1200 5 AV, LETHBRIDGE, AB, Canada",145,49.693055,-112.8284662
"1200 5A AV, LETHBRIDGE, AB, Canada",31,49.6923776,-112.828575
"1200 6 AV, LETHBRIDGE, AB, Canada",282,49.69118719999999,-112.828222
"1200 6 ST, LETHBRIDGE, AB, Canada",9,49.7161581,-112.838659
"1200 6A AV, LETHBRIDGE, AB, Canada",31,49.6902851,-112.8276864
"1200 7 AV, LETHBRIDGE, AB, Canada",13,49.6893939,-112.8283721
"1200 7 ST, LETHBRIDGE, AB, Canada",3,49.7159777,-112.8371135
"1200 8 AV, LETHBRIDGE, AB, Canada",28,49.68814279999999,-112.8282487
"1200 8 ST, LETHBRIDGE, AB, Canada",10,49.7159906,-112.8356867
"1200 8A AV, LETHBRIDGE, AB, Canada",19,49.6871091,-112.8262238
"1200 9 AV, LETHBRIDGE, AB, Canada",80,49.6863803,-112.8282647
"1200 9 ST, LETHBRIDGE, AB, Canada",19,49.7159525,-112.8342368
"1200 9A AV, LETHBRIDGE, AB, Canada",4,49.6846915,-112.8259698
"1200 GLACIER DR, LETHBRIDGE, AB, Canada",3,49.6797515,-112.7897245
"1200 GREAT LAKES PL, LETHBRIDGE, AB, Canada",10,49.6797315,-112.7844309
"1200 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",1,49.6796571,-112.7963418
"1200 HURON PL, LETHBRIDGE, AB, Canada",4,49.67920059999999,-112.7871465
"1200 KEYSTONE RD, LETHBRIDGE, AB, Canada",3,49.6672611,-112.9129626
"1200 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",2,49.6798983,-112.7838382
"1200 LAKEWOOD RD, LETHBRIDGE, AB, Canada",1,49.67960069999999,-112.789087
"1200 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",25,49.6794953,-112.8040769
"1200 MICHIGAN PL, LETHBRIDGE, AB, Canada",6,49.6794781,-112.7858149
"1200 PACIFIC CI, LETHBRIDGE, AB, Canada",4,49.6956181,-112.8451067
"1200 SCENIC DR, LETHBRIDGE, AB, Canada",12,49.6802742,-112.8297503
"1200 ST CATHERINE RD, LETHBRIDGE, AB, Canada",5,49.71841999999999,-112.8298698
"1200 ST CHARLES RD, LETHBRIDGE, AB, Canada",15,49.71857079999999,-112.8283771
"1200 ST DAVID RD, LETHBRIDGE, AB, Canada",5,49.7205115,-112.8294816
"1200 STAFFORD DR, LETHBRIDGE, AB, Canada",2,49.7157566,-112.8325108
"1200 VENTURA PL, LETHBRIDGE, AB, Canada",2,49.7162774,-112.8400409
"1300 1 AV, LETHBRIDGE, AB, Canada",1,49.6984671,-112.8262819
"1300 10A AV, LETHBRIDGE, AB, Canada",2,49.6822074,-112.8213768
"1300 11 AV, LETHBRIDGE, AB, Canada",2,49.68206379999999,-112.8254673
"1300 12 AV, LETHBRIDGE, AB, Canada",3,49.6797852,-112.8239419
"1300 13 AV, LETHBRIDGE, AB, Canada",3,49.71618369999999,-112.8231997
"1300 13 ST, LETHBRIDGE, AB, Canada",10,49.71655089999999,-112.8240323
"1300 14 AV, LETHBRIDGE, AB, Canada",1,49.6780072,-112.8238898
"1300 15 ST, LETHBRIDGE, AB, Canada",3,49.679151,-112.8212052
"1300 16 AV, LETHBRIDGE, AB, Canada",8,49.6761677,-112.824778
"1300 16 AVE, LETHBRIDGE, AB, Canada",1,49.6761677,-112.824778
"1300 17 AV, LETHBRIDGE, AB, Canada",9,49.6752671,-112.8242397
"1300 18 AV, LETHBRIDGE, AB, Canada",15,49.67435380000001,-112.8231553
"1300 18 ST, LETHBRIDGE, AB, Canada",8,49.71680929999999,-112.8172754
"1300 2 AV, LETHBRIDGE, AB, Canada",11,49.70073559999999,-112.8230489
"1300 23 AV, LETHBRIDGE, AB, Canada",105,49.7245518,-112.8234501
"1300 23 ST, LETHBRIDGE, AB, Canada",36,49.7168641,-112.8088878
"1300 26 ST, LETHBRIDGE, AB, Canada",1,49.67908689999999,-112.8048347
"1300 27 ST, LETHBRIDGE, AB, Canada",1,49.71771769999999,-112.8038475
"1300 28 ST, LETHBRIDGE, AB, Canada",7,49.6792159,-112.8014824
"1300 3 AV, LETHBRIDGE, AB, Canada",29,49.7031048,-112.8241074
"1300 30 ST, LETHBRIDGE, AB, Canada",2,49.6788399,-112.7977467
"1300 33 ST, LETHBRIDGE, AB, Canada",1,49.7169034,-112.7924046
"1300 36 ST, LETHBRIDGE, AB, Canada",4,49.7168572,-112.789803
"1300 3A AV, LETHBRIDGE, AB, Canada",4,49.7039499,-112.8232751
"1300 4 AV, LETHBRIDGE, AB, Canada",9,49.69468939999999,-112.8237562
"1300 41 ST, LETHBRIDGE, AB, Canada",4,49.7171556,-112.7819142
"1300 5 AV, LETHBRIDGE, AB, Canada",8,49.6932225,-112.8242392
"1300 5A AV, LETHBRIDGE, AB, Canada",39,49.706604,-112.8233301
"1300 6 AV, LETHBRIDGE, AB, Canada",42,49.6916368,-112.8241513
"1300 6 ST, LETHBRIDGE, AB, Canada",5,49.7044497,-112.8394717
"1300 60 AV, LETHBRIDGE, AB, Canada",2,49.6393779,-112.8757722
"1300 6A AV, LETHBRIDGE, AB, Canada",11,49.7083515,-112.8239911
"1300 7 AV, LETHBRIDGE, AB, Canada",7,49.6895327,-112.8240001
"1300 7 ST, LETHBRIDGE, AB, Canada",5,49.7167263,-112.8371288
"1300 9 AV, LETHBRIDGE, AB, Canada",17,49.68655649999999,-112.8242048
"1300 9 ST, LETHBRIDGE, AB, Canada",1,49.7166948,-112.8342221
"1300 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",2,49.678726,-112.7969513
"1300 HURON PL, LETHBRIDGE, AB, Canada",2,49.6787926,-112.7871522
"1300 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",117,49.679126,-112.7894772
"1300 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",69,49.67871239999999,-112.803859
"1300 PACIFIC CI, LETHBRIDGE, AB, Canada",6,49.6956181,-112.8451067
"1300 SCENIC DR, LETHBRIDGE, AB, Canada",4,49.6759975,-112.8250808
"1300 ST ANDREW RD, LETHBRIDGE, AB, Canada",1,49.7167116,-112.8313205
"1300 ST BASIL RD, LETHBRIDGE, AB, Canada",5,49.71674489999999,-112.8260743
"1300 STAFFORD DR, LETHBRIDGE, AB, Canada",46,49.7167042,-112.8329552
"1400 1 AV, LETHBRIDGE, AB, Canada",5,49.6984671,-112.8262819
"1400 10 AV, LETHBRIDGE, AB, Canada",8,49.6838442,-112.8223506
"1400 10A AV, LETHBRIDGE, AB, Canada",7,49.6822074,-112.8213768
"1400 11 AV, LETHBRIDGE, AB, Canada",2,49.6808704,-112.8224814
"1400 12 AV, LETHBRIDGE, AB, Canada",16,49.680042,-112.8226371
"1400 13 AV, LETHBRIDGE, AB, Canada",13,49.7161699,-112.8227522
"1400 13 ST, LETHBRIDGE, AB, Canada",5,49.7173627,-112.8243796
"1400 14 AV, LETHBRIDGE, AB, Canada",6,49.6779909,-112.8226776
"1400 14 ST, LETHBRIDGE, AB, Canada",5,49.7173257,-112.8226785
"1400 15 AV, LETHBRIDGE, AB, Canada",5,49.67710350000001,-112.8225972
"1400 15 ST, LETHBRIDGE, AB, Canada",6,49.677966,-112.8216759
"1400 16 AV, LETHBRIDGE, AB, Canada",19,49.7192233,-112.8224296
"1400 16 ST, LETHBRIDGE, AB, Canada",46,49.7175124,-112.8204427
"1400 17 ST, LETHBRIDGE, AB, Canada",6,49.6780121,-112.8188054
"1400 18 AV, LETHBRIDGE, AB, Canada",6,49.6743612,-112.8226886
"1400 18 ST, LETHBRIDGE, AB, Canada",7,49.67823929999999,-112.8157172
"1400 19 AV, LETHBRIDGE, AB, Canada",3,49.7215015,-112.8220863
"1400 19 ST, LETHBRIDGE, AB, Canada",2,49.7173552,-112.8141223
"1400 2 AV, LETHBRIDGE, AB, Canada",7,49.7007425,-112.8222469
"1400 20 ST, LETHBRIDGE, AB, Canada",37,49.6779994,-112.8133071
"1400 23 AV, LETHBRIDGE, AB, Canada",2,49.7244245,-112.8215894
"1400 23 ST, LETHBRIDGE, AB, Canada",7,49.7178437,-112.8093303
"1400 24 AV, LETHBRIDGE, AB, Canada",1,49.7255145,-112.8219756
"1400 24 ST, LETHBRIDGE, AB, Canada",14,49.6782383,-112.8071746
"1400 25 AV, LETHBRIDGE, AB, Canada",1,49.72637,-112.822021
"1400 26 ST, LETHBRIDGE, AB, Canada",2,49.6779483,-112.8047194
"1400 28 ST, LETHBRIDGE, AB, Canada",4,49.6781298,-112.8014837
"1400 3 AV, LETHBRIDGE, AB, Canada",26,49.7031122,-112.8226027
"1400 30 ST, LETHBRIDGE, AB, Canada",5,49.6782068,-112.7986433
"1400 31 ST, LETHBRIDGE, AB, Canada",18,49.7179819,-112.7951562
"1400 33 ST, LETHBRIDGE, AB, Canada",18,49.7178575,-112.7923856
"1400 36 ST, LETHBRIDGE, AB, Canada",4,49.7177371,-112.7898
"1400 3A AV, LETHBRIDGE, AB, Canada",5,49.7037154,-112.8225854
"1400 4 AV, LETHBRIDGE, AB, Canada",10,49.7045472,-112.8223128
"1400 41 ST, LETHBRIDGE, AB, Canada",9,49.7173024,-112.7819123
"1400 43 ST, LETHBRIDGE, AB, Canada",22,49.6830705,-112.7805283
"1400 5 AV, LETHBRIDGE, AB, Canada",21,49.6932589,-112.8222369
"1400 5A AV, LETHBRIDGE, AB, Canada",4,49.70636760000001,-112.8218212
"1400 6 AV, LETHBRIDGE, AB, Canada",12,49.6913621,-112.8220993
"1400 6A AV, LETHBRIDGE, AB, Canada",6,49.7081966,-112.8222809
"1400 7 AV, LETHBRIDGE, AB, Canada",22,49.689531,-112.8224096
"1400 8 AV, LETHBRIDGE, AB, Canada",5,49.7110063,-112.8225866
"1400 9 AV, LETHBRIDGE, AB, Canada",107,49.6856973,-112.822353
"1400 9 ST, LETHBRIDGE, AB, Canada",1,49.71773289999999,-112.8342939
"1400 9A AV, LETHBRIDGE, AB, Canada",8,49.6852142,-112.82222
"1400 ASHGROVE RD, LETHBRIDGE, AB, Canada",101,49.67801250000001,-112.7890276
"1400 ASPEN PL, LETHBRIDGE, AB, Canada",1,49.6778031,-112.7866665
"1400 BIRCH PL, LETHBRIDGE, AB, Canada",3,49.67775450000001,-112.7853066
"1400 CEDAR PL, LETHBRIDGE, AB, Canada",1,49.677784,-112.783944
"1400 COALBANKS BD, LETHBRIDGE, AB, Canada",2,49.66364009999999,-112.8948078
"1400 HALIFAX RD, LETHBRIDGE, AB, Canada",6,49.6799137,-112.9134277
"1400 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",1,49.6777312,-112.7975722
"1400 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",29,49.6782703,-112.7904414
"1400 LAKEVIEW DR, LETHBRIDGE, AB, Canada",5,49.6775043,-112.7962557
"1400 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",26,49.6782815,-112.8031699
"1400 ST ANDREW RD, LETHBRIDGE, AB, Canada",4,49.7184458,-112.8303324
"1400 ST BASIL RD, LETHBRIDGE, AB, Canada",1,49.71732859999999,-112.8259427
"1400 ST EDWARD BD, LETHBRIDGE, AB, Canada",36,49.71851239999999,-112.831972
"1500 1 AV, LETHBRIDGE, AB, Canada",4,49.6984671,-112.8262819
"1500 10A AV, LETHBRIDGE, AB, Canada",2,49.6822074,-112.8213768
"1500 12 AV, LETHBRIDGE, AB, Canada",7,49.67981100000001,-112.820894
"1500 13 AV, LETHBRIDGE, AB, Canada",20,49.7164335,-112.8206524
"1500 13 ST, LETHBRIDGE, AB, Canada",22,49.6772822,-112.8245731
"1500 14 AV, LETHBRIDGE, AB, Canada",15,49.6782335,-112.8211999
"1500 14 ST, LETHBRIDGE, AB, Canada",4,49.7182374,-112.8229983
"1500 15 AV, LETHBRIDGE, AB, Canada",23,49.6770945,-112.8209253
"1500 15 ST, LETHBRIDGE, AB, Canada",3,49.6772216,-112.8211999
"1500 16 AV, LETHBRIDGE, AB, Canada",10,49.6761841,-112.8208904
"1500 17 AV, LETHBRIDGE, AB, Canada",2,49.6752783,-112.8209897
"1500 18 AV, LETHBRIDGE, AB, Canada",9,49.7200679,-112.8205577
"1500 19 AV, LETHBRIDGE, AB, Canada",1,49.7214963,-112.8214955
"1500 2 AV, LETHBRIDGE, AB, Canada",38,49.7007459,-112.8209758
"1500 20 AV, LETHBRIDGE, AB, Canada",1,49.6720966,-112.8213279
"1500 20 ST, LETHBRIDGE, AB, Canada",1,49.6769345,-112.8128357
"1500 23 AV, LETHBRIDGE, AB, Canada",9,49.723474,-112.821975
"1500 23 ST, LETHBRIDGE, AB, Canada",4,49.718893,-112.8098611
"1500 25 AV, LETHBRIDGE, AB, Canada",2,49.7263821,-112.8211517
"1500 28 ST, LETHBRIDGE, AB, Canada",1,49.67769879999999,-112.8015008
"1500 29 ST, LETHBRIDGE, AB, Canada",10,49.677068,-112.8002373
"1500 3 AV, LETHBRIDGE, AB, Canada",27,49.7028899,-112.821058
"1500 31 ST, LETHBRIDGE, AB, Canada",3,49.719624,-112.7951474
"1500 33 ST, LETHBRIDGE, AB, Canada",11,49.7191643,-112.7923618
"1500 36 ST, LETHBRIDGE, AB, Canada",4,49.7192751,-112.7898538
"1500 4 AV, LETHBRIDGE, AB, Canada",14,49.7047688,-112.8211847
"1500 5 AV, LETHBRIDGE, AB, Canada",24,49.69324,-112.8202502
"1500 5A AV, LETHBRIDGE, AB, Canada",3,49.70636469999999,-112.8211657
"1500 6 AV, LETHBRIDGE, AB, Canada",10,49.6913681,-112.8207216
"1500 6A AV, LETHBRIDGE, AB, Canada",7,49.7082886,-112.821309
"1500 7 AV, LETHBRIDGE, AB, Canada",1,49.6892513,-112.820711
"1500 8 AV, LETHBRIDGE, AB, Canada",9,49.7109995,-112.8205457
"1500 9 AV, LETHBRIDGE, AB, Canada",48,49.6866834,-112.8208432
"1500 9A AV, LETHBRIDGE, AB, Canada",4,49.6855311,-112.8202042
"1500 ASPEN PL, LETHBRIDGE, AB, Canada",5,49.67715399999999,-112.7872193
"1500 BIRCH PL, LETHBRIDGE, AB, Canada",4,49.6771355,-112.7857898
"1500 CEDAR PL, LETHBRIDGE, AB, Canada",1,49.6771277,-112.7844344
"1500 COALBANKS BD, LETHBRIDGE, AB, Canada",6,49.6643975,-112.8954083
"1500 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",2,49.6774555,-112.791124
"1500 LAKESHORE RD, LETHBRIDGE, AB, Canada",2,49.6758206,-112.7964431
"1500 LAKEVIEW DR, LETHBRIDGE, AB, Canada",7,49.6769032,-112.7966707
"1500 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",17,49.6770775,-112.8024305
"1500 SIXMILE WY, LETHBRIDGE, AB, Canada",2,49.65563,-112.77468
"1500 ST ANDREW RD, LETHBRIDGE, AB, Canada",3,49.71876779999999,-112.8298928
"1500 ST BASIL RD, LETHBRIDGE, AB, Canada",5,49.71850329999999,-112.8257821
"1500 ST EDWARD BD, LETHBRIDGE, AB, Canada",2,49.71951749999999,-112.8306569
"1500 ST FRANCIS RD, LETHBRIDGE, AB, Canada",49,49.7201184,-112.831042
"1500 ST GEORGE RD, LETHBRIDGE, AB, Canada",9,49.71885,-112.83189
"1500 STAFFORD DR, LETHBRIDGE, AB, Canada",5,49.7184961,-112.8331429
"1600 1 AV, LETHBRIDGE, AB, Canada",8,49.6984671,-112.8262819
"1600 10 AV, LETHBRIDGE, AB, Canada",10,49.7135177,-112.8193007
"1600 12 AV, LETHBRIDGE, AB, Canada",10,49.6800376,-112.8195811
"1600 13 AV, LETHBRIDGE, AB, Canada",10,49.7164515,-112.8197948
"1600 13 ST, LETHBRIDGE, AB, Canada",17,49.718884,-112.8244709
"1600 14 AV, LETHBRIDGE, AB, Canada",6,49.67798579999999,-112.8196864
"1600 15 AV, LETHBRIDGE, AB, Canada",66,49.6770936,-112.8195739
"1600 16 AV, LETHBRIDGE, AB, Canada",2,49.6761861,-112.8198554
"1600 17 AV, LETHBRIDGE, AB, Canada",4,49.675279,-112.8199548
"1600 17 ST, LETHBRIDGE, AB, Canada",1,49.67645599999999,-112.8184657
"1600 18 AV, LETHBRIDGE, AB, Canada",3,49.6743477,-112.819865
"1600 19 AV, LETHBRIDGE, AB, Canada",2,49.7214855,-112.8202524
"1600 2 AV, LETHBRIDGE, AB, Canada",12,49.7006402,-112.8197569
"1600 20 AV, LETHBRIDGE, AB, Canada",7,49.7223445,-112.8201039
"1600 20 ST, LETHBRIDGE, AB, Canada",4,49.6761711,-112.8132772
"1600 23 AV, LETHBRIDGE, AB, Canada",2,49.7243656,-112.8192776
"1600 23 ST, LETHBRIDGE, AB, Canada",18,49.71931,-112.81074
"1600 24 AV, LETHBRIDGE, AB, Canada",2,49.7250614,-112.8196217
"1600 24 ST, LETHBRIDGE, AB, Canada",7,49.6764383,-112.8071931
"1600 25 AV, LETHBRIDGE, AB, Canada",2,49.72639849999999,-112.819815
"1600 26 ST, LETHBRIDGE, AB, Canada",1,49.6759199,-112.8044334
"1600 29 ST, LETHBRIDGE, AB, Canada",9,49.676602,-112.7993801
"1600 2A AV, LETHBRIDGE, AB, Canada",2,49.7017274,-112.831368
"1600 2B AV, LETHBRIDGE, AB, Canada",7,49.7018959,-112.8195761
"1600 3 AV, LETHBRIDGE, AB, Canada",73,49.7026762,-112.8196765
"1600 31 ST, LETHBRIDGE, AB, Canada",1,49.7209389,-112.7949782
"1600 5 AV, LETHBRIDGE, AB, Canada",5,49.6931455,-112.8185922
"1600 5A AV, LETHBRIDGE, AB, Canada",4,49.70658820000001,-112.8196345
"1600 6 AV, LETHBRIDGE, AB, Canada",4,49.6913717,-112.8191063
"1600 7 AV, LETHBRIDGE, AB, Canada",7,49.6892486,-112.8191172
"1600 8 AV, LETHBRIDGE, AB, Canada",3,49.6882903,-112.8185043
"1600 8A AV, LETHBRIDGE, AB, Canada",2,49.68715630000001,-112.8250501
"1600 9 AV, LETHBRIDGE, AB, Canada",16,49.6863254,-112.8187281
"1600 9A AV, LETHBRIDGE, AB, Canada",6,49.6855208,-112.8185257
"1600 ASHGROVE RD, LETHBRIDGE, AB, Canada",4,49.6761912,-112.7905693
"1600 CEDAR RD, LETHBRIDGE, AB, Canada",4,49.6760804,-112.7843632
"1600 COALBANKS BD, LETHBRIDGE, AB, Canada",5,49.667598,-112.898066
"1600 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",4,49.6766654,-112.7985798
"1600 LAKEMOUNT BD, LETHBRIDGE, AB, Canada",1,49.676114,-112.792066
"1600 LAKESIDE RD, LETHBRIDGE, AB, Canada",7,49.67616,-112.7941224
"1600 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",41,49.6727737,-112.800383
"1600 SCENIC DR, LETHBRIDGE, AB, Canada",3,49.6738169,-112.8199189
"1600 SCENIC HT, LETHBRIDGE, AB, Canada",119,49.6738169,-112.8199189
"1600 SIXMILE VW, LETHBRIDGE, AB, Canada",6,49.6550193,-112.774308
"1600 ST BASIL RD, LETHBRIDGE, AB, Canada",4,49.719091,-112.826846
"1600 ST DAVID RD, LETHBRIDGE, AB, Canada",28,49.719682,-112.8282659
"1600 ST EDWARD BD, LETHBRIDGE, AB, Canada",4,49.7198254,-112.830136
"1600 ST GEORGE RD, LETHBRIDGE, AB, Canada",17,49.7199707,-112.8320003
"1600 STAFFORD DR, LETHBRIDGE, AB, Canada",14,49.7192027,-112.8331429
